input_id,frame_id,ts,frame_ts,state,pose_valid,imu_initialized,map_id,reset_epoch,map_create_epoch,map_change_index,big_change_index,context_changed,last_reloc_id,last_init_id,n_kps,n_associated,n_inlier_observed,n_outlier_associated,n_depth_valid,depth_valid_fraction,n_reproj,reproj_median_px,reproj_p90_px,reproj_mean_px,mean_observations,inlier_grid_coverage,is_kf,n_local_mps,n_local_kfs,imu_rotation_residual_rad,imu_dt,imu_interval_valid,track_core_ms,logger_ms,px,py,pz,qx,qy,qz,qw
1450,1450,1413393958.505760431290,1413393958.505760431290,2,1,1,0,0,0,413,2,0,0,-1,1202,252,252,0,517,0.430116472546,252,1.664552761245,4.116639491933,2.071185983178,4.746031746032,0.687500000000,0,5708,44,0.000171849679,0.049999952316,1,7.206213000000,0.100556000000,2.607120513916,-2.640005588531,0.941688537598,-0.707107603550,-0.418806463480,0.284252405167,0.493761599064
1451,1451,1413393958.555760383606,1413393958.555760383606,2,1,1,0,0,0,413,2,0,0,-1,1206,289,289,0,541,0.448590381426,289,1.761050890944,4.016116114996,2.057209395855,4.581314878893,0.729166666667,0,5438,42,0.000328019465,0.049999952316,1,6.201428000000,0.076083000000,2.608844041824,-2.634631633759,0.945505619049,-0.711835563183,-0.419329971075,0.282941609621,0.487233579159
1452,1452,1413393958.605760574341,1413393958.605760574341,2,1,1,0,0,0,413,2,0,0,-1,1209,501,501,0,538,0.444995864351,501,0.555576041414,3.387000599769,1.195974237431,3.556886227545,0.812500000000,1,5872,45,0.000105834180,0.050000190735,1,6.479759000000,0.093720000000,2.605980873108,-2.626714944839,0.944910526276,-0.716472387314,-0.420366555452,0.280535101891,0.480894356966
1453,1453,1413393958.655760288239,1413393958.655760288239,2,1,1,0,0,0,413,2,0,0,-1,1206,386,386,0,560,0.464344941957,386,1.548192739818,3.830388623017,1.928427826003,4.880829015544,0.833333333333,0,6190,49,0.000158089257,0.049999713898,1,8.512883000000,0.113458000000,2.602361440659,-2.618323326111,0.941112041473,-0.720295667648,-0.421441376209,0.277584105730,0.475929021835
1454,1454,1413393958.705760478973,1413393958.705760478973,2,1,1,0,0,0,414,2,0,0,-1,1206,372,372,0,566,0.469320066335,372,1.503269062345,3.526040168557,1.809246317226,5.018817204301,0.833333333333,0,5620,45,nan,nan,0,6.049950000000,0.115221000000,2.608956575394,-2.610178709030,0.934136867523,-0.722943246365,-0.421993017197,0.275499165058,0.472625851631
1455,1455,1413393958.755760431290,1413393958.755760431290,2,1,1,0,0,0,414,2,0,0,-1,1203,333,333,0,537,0.446384039900,333,1.691003659917,3.623049901550,1.958394939305,4.972972972973,0.812500000000,0,6088,48,0.000193393178,0.049999952316,1,7.371833000000,0.117101000000,2.601495981216,-2.598821163177,0.925456047058,-0.722919702530,-0.420763283968,0.275192260742,0.473935335875
1456,1456,1413393958.805760622025,1413393958.805760622025,2,1,1,0,0,0,414,2,0,0,-1,1206,375,375,0,589,0.488391376451,375,1.823247840068,4.129627565622,2.146461942476,5.040000000000,0.812500000000,0,4701,36,0.000337406731,0.050000190735,1,6.715526000000,0.081997000000,2.592359781265,-2.586438417435,0.915249824524,-0.720255494118,-0.418347775936,0.276335656643,0.479432851076
1457,1457,1413393958.855760335922,1413393958.855760335922,2,1,1,0,0,0,414,2,0,0,-1,1207,367,367,0,554,0.458989229495,367,1.682613677499,3.902955215250,2.082381601565,5.111716621253,0.791666666667,0,6088,48,0.000406434003,0.049999713898,1,6.791374000000,0.102925000000,2.581998825073,-2.573498725891,0.903591156006,-0.716511130333,-0.415292114019,0.278161376715,0.486590832472
1458,1458,1413393958.905760526657,1413393958.905760526657,2,1,1,0,0,0,414,2,0,0,-1,1203,324,324,0,541,0.449709060682,324,1.691111084076,3.781822523874,2.011612207518,5.398148148148,0.770833333333,0,6407,51,0.000235275060,0.050000190735,1,7.195399000000,0.124504000000,2.570465564728,-2.560198783875,0.889153957367,-0.712713837624,-0.412468075752,0.279532313347,0.493731588125
1459,1459,1413393958.955760478973,1413393958.955760478973,2,1,1,0,0,0,414,2,0,0,-1,1204,504,504,0,542,0.450166112957,504,0.742853232741,3.117952142390,1.156073016502,4.031746031746,0.875000000000,1,5508,41,0.000273849582,0.049999952316,1,6.983216000000,0.098385000000,2.557967901230,-2.546783924103,0.872048854828,-0.710085988045,-0.409196138382,0.281440109015,0.499127149582
1460,1460,1413393959.005760431290,1413393959.005760431290,2,1,1,0,0,0,414,2,0,0,-1,1204,364,364,0,539,0.447674418605,364,1.541808376699,3.998608168003,1.986674851741,6.063186813187,0.812500000000,0,5548,42,0.000344412954,0.049999952316,1,6.946253000000,0.111476000000,2.543482780457,-2.533478736877,0.854470252991,-0.708159923553,-0.404733449221,0.284975886345,0.503477036953
1461,1461,1413393959.055760383606,1413393959.055760383606,2,1,1,0,0,0,415,2,0,0,-1,1206,335,335,0,573,0.475124378109,335,1.718737865844,4.407241193577,2.176087504073,6.188059701493,0.770833333333,0,5967,47,nan,nan,0,6.201726000000,0.079660000000,2.530185699463,-2.518496751785,0.839110374451,-0.707884013653,-0.398244976997,0.291294634342,0.505419313908
1462,1462,1413393959.105760574341,1413393959.105760574341,2,1,1,0,0,0,415,2,0,0,-1,1207,306,306,0,553,0.458160729080,306,1.834701068502,3.666430766232,2.105300783180,6.434640522876,0.770833333333,0,5811,46,0.000200538823,0.050000190735,1,6.774891000000,0.076774000000,2.517080545425,-2.505861282349,0.817887306213,-0.707531511784,-0.390507370234,0.299340516329,0.507245898247
1463,1463,1413393959.155760288239,1413393959.155760288239,2,1,1,0,0,0,415,2,0,0,-1,1204,301,301,0,572,0.475083056478,301,1.971421177342,4.046686490174,2.268263639724,6.767441860465,0.729166666667,0,5967,47,0.000316637917,0.049999713898,1,6.527380000000,0.103084000000,2.504950046539,-2.492869615555,0.797437191010,-0.706100344658,-0.383188575506,0.306851446629,0.510324537754
1464,1464,1413393959.205760478973,1413393959.205760478973,2,1,1,0,0,0,415,2,0,0,-1,1202,499,499,0,545,0.453410981697,499,0.107520491676,3.580762750031,1.241446404509,4.452905811623,0.854166666667,1,6070,49,0.000554116908,0.050000190735,1,6.552867000000,0.097029000000,2.494080305099,-2.479051589966,0.777729272842,-0.703372359276,-0.378974854946,0.310419887304,0.515058279037
1465,1465,1413393959.255760431290,1413393959.255760431290,2,1,1,0,0,0,415,2,0,0,-1,1207,336,336,0,566,0.468931234466,336,1.998669917925,3.621742732090,2.163013960014,6.354166666667,0.770833333333,0,5526,43,0.000363582949,0.049999952316,1,7.093707000000,0.086661000000,2.485102176666,-2.464621782303,0.758226394653,-0.700158655643,-0.378542423248,0.308383315802,0.520944595337
1466,1466,1413393959.305760622025,1413393959.305760622025,2,1,1,0,0,0,416,2,0,0,-1,1204,358,358,0,539,0.447674418605,358,1.813723815765,4.018684918063,2.136554224827,6.583798882682,0.791666666667,0,5343,41,nan,nan,0,6.219638000000,0.087362000000,2.470730543137,-2.443522214890,0.742929697037,-0.700279176235,-0.380701154470,0.303487688303,0.522083282471
1467,1467,1413393959.355760335922,1413393959.355760335922,2,1,1,0,0,0,416,2,0,0,-1,1207,346,346,0,572,0.473902236951,346,1.921276100667,4.216840551429,2.210610351095,6.630057803468,0.770833333333,0,5371,41,0.000253950653,0.049999713898,1,6.829579000000,0.081443000000,2.464816093445,-2.429117918015,0.723963022232,-0.701518177986,-0.383628606796,0.297791749239,0.521556794643
1468,1468,1413393959.405760526657,1413393959.405760526657,2,1,1,0,0,0,416,2,0,0,-1,1204,307,307,0,603,0.500830564784,307,1.993189417880,4.132506717113,2.335267546525,6.798045602606,0.708333333333,0,5699,45,0.000193261905,0.050000190735,1,6.957709000000,0.082772000000,2.459923744202,-2.414813995361,0.706458091736,-0.702781617641,-0.386430114508,0.292640656233,0.520702719688
1469,1469,1413393959.455760478973,1413393959.455760478973,2,1,1,0,0,0,416,2,0,0,-1,1205,538,538,0,585,0.485477178423,538,0.322676679852,3.146900325321,1.151674530947,4.500000000000,0.854166666667,1,4249,32,0.000194765336,0.049999952316,1,6.244941000000,0.115609000000,2.455839157104,-2.400749683380,0.690490007401,-0.704179167747,-0.388426303864,0.288632661104,0.519565165043
1470,1470,1413393959.505760431290,1413393959.505760431290,2,1,1,0,0,0,416,2,0,0,-1,1204,371,371,0,593,0.492524916944,371,1.812229453534,3.555965999575,2.026791680970,6.641509433962,0.833333333333,0,4359,33,0.000195693734,0.049999952316,1,6.512205000000,0.104429000000,2.452071428299,-2.386878013611,0.676430702209,-0.703474283218,-0.389619469643,0.285592257977,0.521303772926
1471,1471,1413393959.555760383606,1413393959.555760383606,2,1,1,0,0,0,417,2,0,0,-1,1202,388,388,0,586,0.487520798669,388,1.506620976193,3.418446156269,1.853228004820,6.461340206186,0.833333333333,0,3926,29,nan,nan,0,5.753838000000,0.103008000000,2.437673091888,-2.368280410767,0.667397022247,-0.702272653580,-0.389991432428,0.284476280212,0.523252487183
1472,1472,1413393959.605760574341,1413393959.605760574341,2,1,1,0,0,0,417,2,0,0,-1,1204,350,350,0,641,0.532392026578,350,1.660664290109,3.657023837543,1.967511541852,6.497142857143,0.770833333333,0,4312,32,0.000060340644,0.050000190735,1,6.022760000000,0.081838000000,2.434084177017,-2.355225563049,0.657976150513,-0.695281445980,-0.387011975050,0.287740558386,0.532926738262
1473,1473,1413393959.655760288239,1413393959.655760288239,2,1,1,0,0,0,417,2,0,0,-1,1201,322,322,0,639,0.532056619484,322,1.593554277854,3.809308035494,1.982712693323,6.795031055901,0.770833333333,0,4066,30,0.000043486911,0.049999713898,1,6.107903000000,0.070953000000,2.431439876556,-2.343150138855,0.650633573532,-0.685364544392,-0.382599234581,0.292734056711,0.546077013016
1474,1474,1413393959.705760478973,1413393959.705760478973,2,1,1,0,0,0,417,2,0,0,-1,1205,298,298,0,602,0.499585062241,298,1.628187834644,3.813814497161,2.057939592723,6.439597315436,0.687500000000,0,5323,39,0.000073439478,0.050000190735,1,7.302216000000,0.084037000000,2.430790424347,-2.332984447479,0.643995285034,-0.677462756634,-0.377961605787,0.298067182302,0.556188225746
1475,1475,1413393959.755760431290,1413393959.755760431290,2,1,1,0,0,0,417,2,0,0,-1,1204,531,531,0,580,0.481727574751,531,0.421663133969,3.175058583564,1.132789480421,4.346516007533,0.916666666667,1,4066,30,0.000095788149,0.049999952316,1,6.327368000000,0.110124000000,2.432553291321,-2.324709415436,0.637583494186,-0.671293616295,-0.374550789595,0.301424413919,0.564109861851
1476,1476,1413393959.805760622025,1413393959.805760622025,2,1,1,0,0,0,417,2,0,0,-1,1203,372,372,0,646,0.536990856193,372,1.586434881043,3.543608478306,1.990487076184,6.690860215054,0.750000000000,0,4145,31,0.000112160364,0.050000190735,1,6.828249000000,0.094371000000,2.437274456024,-2.318710803986,0.629726648331,-0.671813905239,-0.375208735466,0.299879699945,0.563876569271
1477,1477,1413393959.855760335922,1413393959.855760335922,2,1,1,0,0,0,418,2,0,0,-1,1206,394,394,0,663,0.549751243781,394,1.556050800151,3.791967071155,1.957787889455,6.639593908629,0.687500000000,0,4132,31,nan,nan,0,6.339921000000,0.120291000000,2.438789844513,-2.311779737473,0.619470119476,-0.679573118687,-0.379013448954,0.294990956783,0.554535567760
1478,1478,1413393959.905760526657,1413393959.905760526657,2,1,1,0,0,0,418,2,0,0,-1,1200,394,394,0,662,0.551666666667,394,1.625264104237,3.691864464839,1.945821935230,7.025380710660,0.750000000000,0,5445,42,0.000122502475,0.050000190735,1,6.814842000000,0.084447000000,2.448550224304,-2.310309886932,0.611430644989,-0.687658905983,-0.383499175310,0.288325995207,0.544905245304
1479,1479,1413393959.955760478973,1413393959.955760478973,2,1,1,0,0,0,418,2,0,0,-1,1207,383,383,0,713,0.590720795360,383,1.618879741918,3.968305384871,1.959931008409,7.046997389034,0.791666666667,0,4231,32,0.000185132056,0.049999952316,1,6.876751000000,0.094367000000,2.459798097610,-2.310469865799,0.604400157928,-0.695645451546,-0.388658821583,0.280975282192,0.534859538078
1480,1480,1413393960.005760431290,1413393960.005760431290,2,1,1,0,0,0,418,2,0,0,-1,1204,356,356,0,667,0.553986710963,356,1.624498425054,3.606099926880,1.977576325451,7.367977528090,0.708333333333,0,5545,46,0.000181968702,0.049999952316,1,7.377157000000,0.098860000000,2.471675395966,-2.311909198761,0.598621129990,-0.702945709229,-0.392563760281,0.275208503008,0.525377452374
1481,1481,1413393960.055760383606,1413393960.055760383606,2,1,1,0,0,0,418,2,0,0,-1,1206,361,361,0,630,0.522388059701,361,1.590141261813,3.875076223985,2.025585301279,7.398891966759,0.770833333333,0,4563,37,0.000180028408,0.049999952316,1,7.268093000000,0.117290000000,2.483413457870,-2.314259052277,0.593806743622,-0.709171533585,-0.395973473787,0.269990712404,0.517093658447
1482,1482,1413393960.105760574341,1413393960.105760574341,2,1,1,0,0,0,418,2,0,0,-1,1205,330,330,0,684,0.567634854772,330,1.656541434611,3.878424027753,2.065522467063,7.718181818182,0.770833333333,0,5545,46,0.000140556906,0.050000190735,1,7.699145000000,0.092278000000,2.494455814362,-2.317089557648,0.590221881866,-0.714137911797,-0.399023354053,0.265401989222,0.510244369507
1483,1483,1413393960.155760288239,1413393960.155760288239,2,1,1,0,0,0,418,2,0,0,-1,1202,347,347,0,701,0.583194675541,347,1.633118109189,3.436620670068,1.951370489102,7.821325648415,0.791666666667,0,6123,49,0.000140299060,0.049999713898,1,7.478556000000,0.083653000000,2.504346370697,-2.320029973984,0.586927413940,-0.719464182854,-0.402117192745,0.260859698057,0.502618432045
1484,1484,1413393960.205760478973,1413393960.205760478973,2,1,1,0,0,0,418,2,0,0,-1,1206,319,319,0,700,0.580431177446,319,1.645354820251,3.651183532381,1.986009148240,7.915360501567,0.770833333333,0,5545,46,0.000108071603,0.050000190735,1,6.926980000000,0.112850000000,2.512592315674,-2.322893619537,0.583902359009,-0.724953591824,-0.404864072800,0.256225734949,0.494849383831
1485,1485,1413393960.255760431290,1413393960.255760431290,2,1,1,0,0,0,418,2,0,0,-1,1209,660,660,0,699,0.578163771712,660,0.000096505056,2.460644733295,0.865074076927,4.680303030303,0.916666666667,1,4936,41,0.000122288940,0.049999952316,1,6.727714000000,0.112628000000,2.519067764282,-2.325614929199,0.580313682556,-0.731609463692,-0.408405750990,0.250865876675,0.484787225723
1486,1486,1413393960.305760622025,1413393960.305760622025,2,1,1,0,0,0,418,2,0,0,-1,1202,427,427,0,634,0.527454242928,427,1.270741349981,3.180480228608,1.615477419648,7.100702576112,0.812500000000,0,5028,39,0.000072093244,0.050000190735,1,7.457463000000,0.114387000000,2.522956848145,-2.327349662781,0.578113555908,-0.735692083836,-0.410626858473,0.247457623482,0.478442758322
1487,1487,1413393960.355760335922,1413393960.355760335922,2,1,1,0,0,0,419,2,0,0,-1,1208,467,467,0,616,0.509933774834,467,1.217354607332,3.284684216269,1.604746277220,6.875802997859,0.854166666667,0,5390,43,nan,nan,0,12.138919000000,0.195926000000,2.522949218750,-2.328749656677,0.575403213501,-0.736552238464,-0.411035090685,0.247341662645,0.476826041937
1488,1488,1413393960.405760526657,1413393960.405760526657,2,1,1,0,0,0,419,2,0,0,-1,1204,509,509,0,665,0.552325581395,509,1.237499304552,3.284431620596,1.610380546623,6.512770137525,0.875000000000,0,5196,40,0.000045568464,0.050000190735,1,7.897483000000,0.143376000000,2.521263599396,-2.328679800034,0.576790332794,-0.732073307037,-0.410672307014,0.251145780087,0.482019484043
1489,1489,1413393960.455760478973,1413393960.455760478973,2,1,1,0,0,0,419,2,0,0,-1,1205,481,481,0,678,0.562655601660,481,1.251892272200,3.069240406703,1.565198793783,6.943866943867,0.812500000000,0,6804,59,0.000053603995,0.049999952316,1,8.258484000000,0.126367000000,2.516691923141,-2.328264236450,0.578253269196,-0.725527465343,-0.410800129175,0.257060468197,0.488644093275
1490,1490,1413393960.505760431290,1413393960.505760431290,2,1,1,0,0,0,419,2,0,0,-1,1202,442,442,0,663,0.551580698835,442,1.309163653420,3.340706225057,1.673306370841,7.011312217195,0.875000000000,0,4374,33,0.000105604791,0.049999952316,1,7.018757000000,0.115990000000,2.510139942169,-2.327720165253,0.577762603760,-0.717742085457,-0.412469029427,0.264274239540,0.494848221540
1491,1491,1413393960.555760383606,1413393960.555760383606,2,1,1,0,0,0,419,2,0,0,-1,1205,444,444,0,617,0.512033195021,444,1.362476325755,3.357283192596,1.689359128902,7.128378378378,0.854166666667,0,5944,49,0.000161561678,0.049999952316,1,7.515008000000,0.116144000000,2.502772092819,-2.327805519104,0.572590827942,-0.710419476032,-0.416992634535,0.271301060915,0.497812330723
1492,1492,1413393960.605760574341,1413393960.605760574341,2,1,1,0,0,0,419,2,0,0,-1,1203,410,410,0,631,0.524522028263,410,1.463347512960,3.374509951008,1.761757604696,7.460975609756,0.791666666667,0,5050,39,0.000176654372,0.050000190735,1,6.683597000000,0.102734000000,2.494652986526,-2.328544616699,0.561938285828,-0.702414155006,-0.423583567142,0.279562324286,0.499035418034
1493,1493,1413393960.655760288239,1413393960.655760288239,2,1,1,0,0,0,419,2,0,0,-1,1204,403,403,0,633,0.525747508306,403,1.609516526742,3.418276287522,1.892171066380,7.600496277916,0.791666666667,0,4183,32,0.000192718449,0.049999713898,1,8.044416000000,0.142977000000,2.486044406891,-2.330280780792,0.545166492462,-0.694300234318,-0.431867510080,0.288345038891,0.498291969299
1494,1494,1413393960.705760478973,1413393960.705760478973,2,1,1,0,0,0,419,2,0,0,-1,1206,605,605,0,635,0.526533996683,605,0.699295109870,2.724880905387,1.065016595850,5.338842975207,0.750000000000,1,6060,49,0.000113814676,0.050000190735,1,7.698737000000,1.411039000000,2.477611303329,-2.332746505737,0.522259235382,-0.686404049397,-0.441869497299,0.296801954508,0.495489090681
1495,1495,1413393960.755760431290,1413393960.755760431290,2,1,1,0,0,0,419,2,0,0,-1,1209,430,430,0,629,0.520264681555,430,1.638917906775,3.470761710715,1.890583061545,8.188372093023,0.770833333333,0,6294,52,0.000098283665,0.049999952316,1,9.057837000000,0.100411000000,2.468886375427,-2.335610389709,0.494474887848,-0.679009258747,-0.452998548746,0.304747849703,0.490782678127
1496,1496,1413393960.805760622025,1413393960.805760622025,2,1,1,0,0,0,420,2,0,0,-1,1205,393,393,0,616,0.511203319502,393,1.770138731264,3.631984611761,2.053194828138,8.058524173028,0.645833333333,0,6028,49,nan,nan,0,8.993957000000,0.155829000000,2.458650588989,-2.335831880569,0.459995746613,-0.671850800514,-0.464639335871,0.312825351954,0.484630852938
1497,1497,1413393960.855760335922,1413393960.855760335922,2,1,1,0,0,0,420,2,0,0,-1,1203,594,594,0,652,0.541978387365,594,0.742039266549,2.948621449211,1.132301406305,5.823232323232,0.812500000000,1,5132,40,0.000065384171,0.049999713898,1,7.273733000000,0.117529000000,2.450425386429,-2.340237855911,0.426331520081,-0.668526411057,-0.476748257875,0.316897600889,0.474720448256
1498,1498,1413393960.905760526657,1413393960.905760526657,2,1,1,0,0,0,420,2,0,0,-1,1203,368,368,0,646,0.536990856193,368,1.585342571327,3.613155970811,1.911921371438,8.597826086957,0.729166666667,0,6018,49,0.000075701617,0.050000190735,1,7.897365000000,0.136350000000,2.441623687744,-2.344635009766,0.392859458923,-0.667539358139,-0.488547921181,0.318452894688,0.462925523520
1499,1499,1413393960.955760478973,1413393960.955760478973,2,1,1,0,0,0,421,2,0,0,-1,1207,392,392,0,700,0.579950289975,392,1.450717418904,3.228915453396,1.750346527798,8.079081632653,0.687500000000,0,5979,51,nan,nan,0,6.625300000000,0.081918000000,2.429827690125,-2.346537351608,0.359494209290,-0.667612493038,-0.496328532696,0.322669297457,0.451482206583
1500,1500,1413393961.005760431290,1413393961.005760431290,2,1,1,0,0,0,421,2,0,0,-1,1204,615,615,0,650,0.539867109635,615,0.654055867716,2.940783965807,1.078061920855,5.717073170732,0.854166666667,1,6253,52,0.000102877158,0.049999952316,1,7.575450000000,2.530949000000,2.417379856110,-2.349921464920,0.332020759583,-0.668391227722,-0.502506136894,0.325607419014,0.441271513700
1501,1501,1413393961.055760383606,1413393961.055760383606,2,1,1,0,0,0,421,2,0,0,-1,1204,417,417,0,578,0.480066445183,417,1.615843347023,3.901076402126,1.986726024695,8.534772182254,0.875000000000,0,6103,51,0.000213345862,0.049999952316,1,8.500713000000,0.123636000000,2.402949810028,-2.352141857147,0.307758808136,-0.666755497456,-0.507077515125,0.328721612692,0.436178445816
1502,1502,1413393961.105760574341,1413393961.105760574341,2,1,1,0,0,0,422,2,0,0,-1,1204,421,421,0,599,0.497508305648,421,1.781454162703,3.642656619476,2.031510892046,8.648456057007,0.812500000000,0,6341,54,nan,nan,0,8.041856000000,0.088419000000,2.381679058075,-2.352314949036,0.288009166718,-0.662006676197,-0.508747696877,0.333543956280,0.437803030014
1503,1503,1413393961.155760288239,1413393961.155760288239,2,1,1,0,0,0,422,2,0,0,-1,1204,390,390,0,636,0.528239202658,390,1.973333327437,4.122913271939,2.176624610161,8.797435897436,0.750000000000,0,6317,53,0.001057129004,0.049999713898,1,7.617645000000,0.088330000000,2.362293958664,-2.352163076401,0.271038055420,-0.655866563320,-0.508610785007,0.338553160429,0.443323642015
1504,1504,1413393961.205760478973,1413393961.205760478973,2,1,1,0,0,0,422,2,0,0,-1,1203,624,624,0,757,0.629260182876,624,0.184033229681,3.460562961671,1.239573956036,5.607371794872,0.791666666667,1,5913,50,0.000650710252,0.050000190735,1,8.255522000000,0.116529000000,2.340694904327,-2.351295471191,0.259539604187,-0.649100124836,-0.504716694355,0.347261101007,0.450932294130
1505,1505,1413393961.255760431290,1413393961.255760431290,2,1,1,0,0,0,422,2,0,0,-1,1206,409,409,0,762,0.631840796020,409,1.887700149339,4.311343398212,2.194867484035,8.388753056235,0.854166666667,0,6268,53,0.000918915030,0.049999952316,1,8.360419000000,0.103114000000,2.318033218384,-2.350041389465,0.255694389343,-0.639805495739,-0.492730170488,0.364927619696,0.463350623846
1506,1506,1413393961.305760622025,1413393961.305760622025,2,1,1,0,0,0,423,2,0,0,-1,1206,606,606,0,708,0.587064676617,606,0.527691661269,3.805030268288,1.353540994050,5.267326732673,0.812500000000,1,5880,50,nan,nan,0,6.956330000000,0.109889000000,2.287921667099,-2.348823070526,0.257098674774,-0.630457222462,-0.479629993439,0.383118480444,0.475078016520
1507,1507,1413393961.355760335922,1413393961.355760335922,2,1,1,0,0,0,423,2,0,0,-1,1204,360,360,0,654,0.543189368771,360,2.087146824427,4.662240338997,2.442570120551,7.936111111111,0.770833333333,0,5999,51,0.000623244036,0.049999713898,1,7.845889000000,0.103294000000,2.267437219620,-2.347100257874,0.259520769119,-0.619681954384,-0.463190168142,0.404217958450,0.487910956144
1508,1508,1413393961.405760526657,1413393961.405760526657,2,1,1,0,0,0,424,2,0,0,-1,1203,557,557,0,639,0.531172069825,557,1.638831657459,4.289275754867,1.792095763643,6.175942549372,0.729166666667,1,6082,51,nan,nan,0,7.535485000000,0.122143000000,2.248535156250,-2.341874122620,0.269262790680,-0.609308421612,-0.451199144125,0.419156461954,0.499470144510
1509,1509,1413393961.455760478973,1413393961.455760478973,2,1,1,0,0,0,424,2,0,0,-1,1205,381,381,0,618,0.512863070539,381,2.439873166721,4.336943242694,2.575760733002,10.291338582677,0.708333333333,0,6235,53,0.002493695589,0.049999952316,1,7.743424000000,0.137599000000,2.234750509262,-2.337426900864,0.277377128601,-0.602046489716,-0.445362955332,0.425597757101,0.507994651794
1510,1510,1413393961.505760431290,1413393961.505760431290,2,1,1,0,0,0,425,2,0,0,-1,1208,379,379,0,601,0.497516556291,379,2.365856905032,4.038377103054,2.465270801709,10.213720316623,0.708333333333,0,5981,52,nan,nan,0,7.702880000000,0.147451000000,2.224113464355,-2.330920934677,0.295618534088,-0.603065609932,-0.449805825949,0.419914275408,0.507600843906
1511,1511,1413393961.555760383606,1413393961.555760383606,2,1,1,0,0,0,425,2,0,0,-1,1207,399,399,0,564,0.467274233637,399,2.074042104394,3.908774183236,2.231159260514,10.180451127820,0.687500000000,0,5852,51,0.001526913955,0.049999952316,1,8.198004000000,0.114408000000,2.222151756287,-2.325571298599,0.307004213333,-0.605648398399,-0.458894819021,0.407801806927,0.506264090538
1512,1512,1413393961.605760574341,1413393961.605760574341,2,1,1,0,0,0,425,2,0,0,-1,1203,565,565,0,619,0.514546965919,565,1.283101512204,3.768104773170,1.555737206447,7.600000000000,0.833333333333,1,5563,48,0.001271455316,0.050000190735,1,7.275597000000,0.096583000000,2.226557970047,-2.321255683899,0.321208953857,-0.611674726009,-0.469129651785,0.394516110420,0.500128448009
1513,1513,1413393961.655760288239,1413393961.655760288239,2,1,1,0,0,0,425,2,0,0,-1,1204,391,391,0,624,0.518272425249,391,1.832591685342,3.822702422747,2.104252043143,11.877237851662,0.812500000000,0,5887,53,0.000906906906,0.049999713898,1,7.680696000000,0.120527000000,2.233653068542,-2.317500591278,0.340320110321,-0.618915498257,-0.480549424887,0.379255950451,0.492118746042
1514,1514,1413393961.705760478973,1413393961.705760478973,2,1,1,0,0,0,426,2,0,0,-1,1204,372,372,0,611,0.507475083056,372,2.136960799275,4.055525581680,2.413899537027,11.069892473118,0.750000000000,0,5653,50,nan,nan,0,6.469771000000,0.103976000000,2.245447635651,-2.316470146179,0.372929096222,-0.624057888985,-0.488148927689,0.368348300457,0.486396998167
1515,1515,1413393961.755760431290,1413393961.755760431290,2,1,1,0,0,0,426,2,0,0,-1,1208,557,557,0,559,0.462748344371,557,1.215288369501,3.448024837221,1.473509539499,7.877917414722,0.833333333333,1,5987,53,0.000577644270,0.049999952316,1,7.765776000000,0.119083000000,2.254484415054,-2.313581466675,0.403850555420,-0.624250531197,-0.491214632988,0.363868832588,0.486435025930
1516,1516,1413393961.805760622025,1413393961.805760622025,2,1,1,0,0,0,426,2,0,0,-1,1203,383,383,0,581,0.482959268495,383,1.930272229620,3.793329733004,2.183875921572,11.686684073107,0.791666666667,0,5483,51,0.000258357381,0.050000190735,1,7.501745000000,0.083405000000,2.264889240265,-2.311920881271,0.438789844513,-0.627062916756,-0.493923008442,0.359707444906,0.483159065247
1517,1517,1413393961.855760335922,1413393961.855760335922,2,1,1,0,0,0,427,2,0,0,-1,1205,384,384,0,632,0.524481327801,384,1.601553487445,3.304831217002,1.883196673226,11.247395833333,0.770833333333,0,5766,52,nan,nan,0,7.979140000000,0.142658000000,2.284382820129,-2.315584659576,0.487665653229,-0.630054771900,-0.496582329273,0.355444133282,0.479683667421
1518,1518,1413393961.905760526657,1413393961.905760526657,2,1,1,0,0,0,427,2,0,0,-1,1207,368,368,0,620,0.513670256835,368,1.668785499729,3.509784979448,1.935960887387,11.592391304348,0.645833333333,0,5746,52,0.000119840253,0.050000190735,1,8.224130000000,0.124391000000,2.297072887421,-2.316290616989,0.529769182205,-0.633435428143,-0.499174088240,0.351536244154,0.475401997566
1519,1519,1413393961.955760478973,1413393961.955760478973,2,1,1,0,0,0,427,2,0,0,-1,1204,588,588,0,621,0.515780730897,588,0.927286582811,3.197441602424,1.310171916364,7.918367346939,0.854166666667,1,5560,51,0.000109712615,0.049999952316,1,7.813408000000,0.123350000000,2.309989213943,-2.318005800247,0.575471162796,-0.636049509048,-0.501689612865,0.348233789206,0.471679717302
1520,1520,1413393962.005760431290,1413393962.005760431290,2,1,1,0,0,0,427,2,0,0,-1,1204,405,405,0,637,0.529069767442,405,1.723312146087,3.770670082451,2.028447971442,11.861728395062,0.770833333333,0,5743,52,0.000187412486,0.049999952316,1,8.355603000000,0.100646000000,2.322912931442,-2.320662975311,0.623842000961,-0.639166355133,-0.504108965397,0.344748079777,0.467428326607
