input_id,start_ts,end_ts,pair_valid,imu_initialized,imu_ba1,imu_ba2,map_id,reset_epoch,map_create_epoch,dx,dy,dz,qx,qy,qz,qw
1315,1413393950.755760431290,1413393951.755760431290,1,1,1,1,0,0,0,0.682558059692,0.158675551414,0.400267899036,-0.005568048451,0.032046876848,-0.013449593447,0.999380409718
1316,1413393950.805760622025,1413393951.805760622025,1,1,1,1,0,0,0,0.650155067444,0.170905351639,0.413105487823,-0.008853138424,0.032156404108,-0.012027936988,0.999371290207
1317,1413393950.855760335922,1413393951.855760335922,1,1,1,1,0,0,0,0.616796016693,0.176871895790,0.423284113407,0.009994712658,-0.032468654215,0.009192283265,-0.999380528927
1318,1413393950.905760526657,1413393951.905760526657,1,1,1,1,0,0,0,0.580981731415,0.180414795876,0.436093568802,0.009502666071,-0.032020095736,0.003201889573,-0.999436974525
1319,1413393950.955760478973,1413393951.955760478973,1,1,1,1,0,0,0,0.541065216064,0.183749020100,0.450916886330,0.008855859749,-0.029649732634,-0.007655887399,-0.999491870403
1320,1413393951.005760431290,1413393952.005760431290,1,1,1,1,0,0,0,0.501046180725,0.182353675365,0.465560138226,-0.005798119586,0.027911106125,0.018750205636,0.999417722225
1321,1413393951.055760383606,1413393952.055760383606,1,1,1,1,0,0,0,0.463820457458,0.176174879074,0.479238569736,-0.002350067487,0.027230028063,0.027009857818,0.999261498451
1322,1413393951.105760574341,1413393952.105760574341,1,1,1,1,0,0,0,0.433143138885,0.160725653172,0.490252673626,0.002164782723,0.027926672250,0.029564928263,0.999170303345
1323,1413393951.155760288239,1413393952.155760288239,1,1,1,1,0,0,0,0.406872272491,0.140938550234,0.495346188545,-0.002604939044,-0.031188739464,-0.026194436476,-0.999166846275
1324,1413393951.205760478973,1413393952.205760478973,1,1,1,1,0,0,0,0.380815029144,0.123835146427,0.502115368843,-0.002867147326,-0.033239699900,-0.024401217699,-0.999145388603
1325,1413393951.255760431290,1413393952.255760431290,1,1,1,1,0,0,0,0.355197906494,0.106251895428,0.507598400116,-0.003076216206,-0.034839458764,-0.022866273299,-0.999126553535
1326,1413393951.305760622025,1413393952.305760622025,1,1,1,1,0,0,0,0.329288005829,0.087058067322,0.512871861458,0.003323795507,0.034663289785,0.021328205243,0.999165952206
1327,1413393951.355760335922,1413393952.355760335922,1,1,1,1,0,0,0,0.302498340607,0.066620469093,0.517072439194,0.005255746655,0.031634993851,0.019729137421,0.999290943146
1328,1413393951.405760526657,1413393952.405760526657,1,1,1,1,0,0,0,0.275352478027,0.045342504978,0.521512508392,0.009018801153,0.026280289516,0.017173808068,0.999466478825
1329,1413393951.455760478973,1413393952.455760478973,1,1,1,1,0,0,0,0.247763633728,0.022531688213,0.525833368301,0.015735542402,0.019502006471,0.013444707729,0.999595642090
1330,1413393951.505760431290,1413393952.505760431290,1,1,1,1,0,0,0,0.221020221710,-0.001624405384,0.528346419334,0.021705750376,0.011065050028,0.009494837373,0.999658107758
1331,1413393951.555760383606,1413393952.555760383606,1,1,1,1,0,0,0,0.194267272949,-0.021924734116,0.531445682049,-0.026684826240,-0.001588812447,-0.005084347911,-0.999629735947
1332,1413393951.605760574341,1413393952.605760574341,1,1,1,1,0,0,0,0.168438911438,-0.045035362244,0.528613090515,-0.030258649960,0.008855438791,-0.000175998372,-0.999502837658
1333,1413393951.655760288239,1413393952.655760288239,1,1,1,1,0,0,0,0.149856567383,-0.071499645710,0.524054646492,-0.028852848336,0.021678034216,0.003986402880,-0.999340653419
1334,1413393951.705760478973,1413393952.705760478973,1,1,1,1,0,0,0,0.125291347504,-0.092208445072,0.517995595932,0.026646530256,-0.034540820867,-0.007426701952,0.999020457268
1335,1413393951.755760431290,1413393952.755760431290,1,1,1,1,0,0,0,0.100685596466,-0.112457394600,0.511386990547,0.023352948949,-0.048581678420,-0.009094725363,0.998504757881
1336,1413393951.805760622025,1413393952.805760622025,1,1,1,1,0,0,0,0.077520370483,-0.131651163101,0.503393411636,0.019381903112,-0.060891829431,-0.012884808704,0.997873008251
1337,1413393951.855760335922,1413393952.855760335922,1,1,1,1,0,0,0,0.055257797241,-0.149951517582,0.494749844074,0.014690887183,-0.072013899684,-0.016672762111,0.997156023979
1338,1413393951.905760526657,1413393952.905760526657,1,1,1,1,0,0,0,0.033553600311,-0.169482886791,0.484704911709,0.011443257332,-0.083262562752,-0.015401118435,0.996342957020
1339,1413393951.955760478973,1413393952.955760478973,1,1,1,1,0,0,0,0.012962818146,-0.189198613167,0.473748981953,0.008215360343,-0.094109453261,-0.012686341070,0.995447099209
1340,1413393952.005760431290,1413393953.005760431290,1,1,1,1,0,0,0,-0.006262779236,-0.208085775375,0.462731659412,0.004617637023,-0.103735432029,-0.008602016605,0.994557023048
1341,1413393952.055760383606,1413393953.055760383606,1,1,1,1,0,0,0,-0.027184009552,-0.220873177052,0.453602135181,-0.002241148148,0.112270675600,0.005360619631,-0.993660748005
1342,1413393952.105760574341,1413393953.105760574341,1,1,1,1,0,0,0,-0.045139312744,-0.240530967712,0.443454951048,0.001963393763,0.118220753968,0.003881643061,-0.992977857590
1343,1413393952.155760288239,1413393953.155760288239,1,1,1,1,0,0,0,-0.058584213257,-0.249485671520,0.436997860670,-0.004769764375,-0.124270088971,-0.000893722405,0.992236614227
1344,1413393952.205760478973,1413393953.205760478973,1,1,1,1,0,0,0,-0.070459365845,-0.250361382961,0.433736950159,-0.006645410787,-0.128750681877,-0.001142157824,0.991654157639
1345,1413393952.255760431290,1413393953.255760431290,1,1,1,1,0,0,0,-0.080382347107,-0.244107663631,0.434321880341,-0.008543423377,-0.132224336267,-0.001118410379,0.991182386875
1346,1413393952.305760622025,1413393953.305760622025,1,1,1,1,0,0,0,-0.087110519409,-0.234691619873,0.437517791986,-0.010224056430,-0.135305047035,0.002307474380,0.990748524666
1347,1413393952.355760335922,1413393953.355760335922,1,1,1,1,0,0,0,-0.088863849640,-0.222996056080,0.443607807159,-0.010515674949,-0.135197266936,0.006210787222,0.990743398666
1348,1413393952.405760526657,1413393953.405760526657,1,1,1,1,0,0,0,-0.085119247437,-0.212991476059,0.449260205030,-0.007871090434,-0.132391735911,0.011248636059,0.991102397442
1349,1413393952.455760478973,1413393953.455760478973,1,1,1,1,0,0,0,-0.076013088226,-0.206786394119,0.455020546913,-0.005144124385,-0.127858221531,0.017528831959,0.991624236107
1350,1413393952.505760431290,1413393953.505760431290,1,1,1,1,0,0,0,-0.064887523651,-0.205070853233,0.458604991436,0.002086343244,-0.118939712644,0.018851200119,0.992720305920
1351,1413393952.555760383606,1413393953.555760383606,1,1,1,1,0,0,0,-0.046685695648,-0.202512085438,0.465160965919,-0.009543637745,0.107086673379,-0.016477255151,-0.994067370892
1352,1413393952.605760574341,1413393953.605760574341,1,1,1,1,0,0,0,-0.022707939148,-0.204970002174,0.468763828278,-0.016216540709,0.092820316553,-0.010362997651,-0.995496928692
1353,1413393952.655760288239,1413393953.655760288239,1,1,1,1,0,0,0,0.003802776337,-0.204434216022,0.465280354023,0.023016687483,-0.077647298574,0.004880792927,0.996703267097
1354,1413393952.705760478973,1413393953.705760478973,1,1,1,1,0,0,0,0.032798767090,-0.208056628704,0.464417666197,0.028402984142,-0.062296807766,0.000644863816,0.997653305531
1355,1413393952.755760431290,1413393953.755760431290,1,1,1,1,0,0,0,0.061122894287,-0.205172300339,0.459643810987,0.034399107099,-0.046998463571,-0.002380822785,0.998299717903
1356,1413393952.805760622025,1413393953.805760622025,1,1,1,1,0,0,0,0.089560031891,-0.204291701317,0.454829275608,0.037504788488,-0.035108849406,-0.003683562856,0.998672783375
1357,1413393952.855760335922,1413393953.855760335922,1,1,1,1,0,0,0,0.115952014923,-0.200256228447,0.447785258293,0.040399581194,-0.026408664882,-0.005604968872,0.998818814754
1358,1413393952.905760526657,1413393953.905760526657,1,1,1,1,0,0,0,0.139653205872,-0.192156791687,0.439146339893,0.041838444769,-0.020612124354,-0.010757768527,0.998853802681
1359,1413393952.955760478973,1413393953.955760478973,1,1,1,1,0,0,0,0.163888454437,-0.176444768906,0.426151812077,-0.040823388845,0.016686156392,0.018649876118,-0.998852968216
1360,1413393953.005760431290,1413393954.005760431290,1,1,1,1,0,0,0,0.183462142944,-0.163335740566,0.413388133049,-0.032481960952,0.014736140147,0.027386823669,-0.998988449574
1361,1413393953.055760383606,1413393954.055760383606,1,1,1,1,0,0,0,0.200792789459,-0.149822711945,0.398040235043,-0.024670705199,0.014877847396,0.035809472203,-0.998943269253
1362,1413393953.105760574341,1413393954.105760574341,1,1,1,1,0,0,0,0.214451313019,-0.136554300785,0.379895925522,0.013980782591,-0.017219047993,-0.041425138712,0.998895466328
1363,1413393953.155760288239,1413393954.155760288239,1,1,1,1,0,0,0,0.225858211517,-0.126779854298,0.360598444939,0.001335453242,-0.020847011358,-0.047969538718,0.998630344868
1364,1413393953.205760478973,1413393954.205760478973,1,1,1,1,0,0,0,0.234537601471,-0.121712982655,0.339199662209,-0.012561088428,-0.025944212452,-0.053323756903,0.998161196709
1365,1413393953.255760431290,1413393954.255760431290,1,1,1,1,0,0,0,0.240045070648,-0.122047483921,0.316521823406,-0.026436256245,-0.032926082611,-0.059039793909,0.997362136841
1366,1413393953.305760622025,1413393954.305760622025,1,1,1,1,0,0,0,0.243035793304,-0.123990833759,0.291457176208,-0.037192877382,-0.040153101087,-0.067830219865,0.996194541454
1367,1413393953.355760335922,1413393954.355760335922,1,1,1,1,0,0,0,0.245580673218,-0.137895703316,0.276244461536,0.048783633858,0.049567777663,0.075808972120,-0.994694054127
1368,1413393953.405760526657,1413393954.405760526657,1,1,1,1,0,0,0,0.241094589233,-0.140352964401,0.260056436062,0.059511303902,0.060648925602,0.083605885506,-0.992869734764
1369,1413393953.455760478973,1413393954.455760478973,1,1,1,1,0,0,0,0.233095645905,-0.139506340027,0.247715473175,0.068096347153,0.073657996953,0.090292565525,-0.990850448608
1370,1413393953.505760431290,1413393954.505760431290,1,1,1,1,0,0,0,0.221817016602,-0.131786823273,0.240206360817,0.076295256615,0.089660972357,0.092314071953,-0.988745689392
1371,1413393953.555760383606,1413393954.555760383606,1,1,1,1,0,0,0,0.208753585815,-0.121491312981,0.238737046719,0.083401374519,0.108238428831,0.090994812548,-0.986432313919
1372,1413393953.605760574341,1413393954.605760574341,1,1,1,1,0,0,0,0.190878391266,-0.110234439373,0.239421248436,0.088598340750,0.128719657660,0.083588056266,-0.984172105789
1373,1413393953.655760288239,1413393954.655760288239,1,1,1,1,0,0,0,0.171093940735,-0.104176044464,0.246025800705,0.091567285359,0.147280707955,0.078150473535,-0.981741487980
1374,1413393953.705760478973,1413393954.705760478973,1,1,1,1,0,0,0,0.148443222046,-0.096868336201,0.255252450705,0.095543712378,0.163666591048,0.073822490871,-0.979099035263
1375,1413393953.755760431290,1413393954.755760431290,1,1,1,1,0,0,0,0.124905109406,-0.093753933907,0.268279194832,-0.099948354065,-0.176919728518,-0.070906929672,0.976566433907
1376,1413393953.805760622025,1413393954.805760622025,1,1,1,1,0,0,0,0.101603507996,-0.098369002342,0.285377502441,0.102883011103,0.186594501138,0.069721393287,-0.974544286728
1377,1413393953.855760335922,1413393954.855760335922,1,1,1,1,0,0,0,0.080027580261,-0.107319772243,0.309315115213,0.105452157557,0.192588061094,0.068953022361,-0.973157346249
1378,1413393953.905760526657,1413393954.905760526657,1,1,1,1,0,0,0,0.058358669281,-0.118892371655,0.334383755922,0.107125505805,0.194460943341,0.069622516632,-0.972554326057
1379,1413393953.955760478973,1413393954.955760478973,1,1,1,1,0,0,0,0.037741661072,-0.138480067253,0.364245742559,-0.101915910840,-0.193877339363,-0.069425709546,0.973244547844
1380,1413393954.005760431290,1413393955.005760431290,1,1,1,1,0,0,0,0.017455577850,-0.167737901211,0.396072506905,-0.085525549948,-0.191166579723,-0.068831212819,0.975398957729
1381,1413393954.055760383606,1413393955.055760383606,1,1,1,1,0,0,0,-0.002558231354,-0.199211239815,0.433704495430,-0.065204098821,-0.187824159861,-0.067899718881,0.977681040764
1382,1413393954.105760574341,1413393955.105760574341,1,1,1,1,0,0,0,-0.020547866821,-0.234849631786,0.470864892006,-0.044200681150,-0.183706983924,-0.069647625089,0.979513764381
1383,1413393954.155760288239,1413393955.155760288239,1,1,1,1,0,0,0,-0.037865638733,-0.274396032095,0.507098615170,0.021812854335,0.179575562477,0.070908248425,-0.980942904949
1384,1413393954.205760478973,1413393955.205760478973,1,1,1,1,0,0,0,-0.055273056030,-0.316606521606,0.546464025974,0.001437009778,0.175999894738,0.068899117410,-0.981974959373
1385,1413393954.255760431290,1413393955.255760431290,1,1,1,1,0,0,0,-0.067168235779,-0.358652204275,0.582766354084,-0.015651509166,0.172895029187,0.065400071442,-0.982641935349
1386,1413393954.305760622025,1413393955.305760622025,1,1,1,1,0,0,0,-0.075501918793,-0.397900849581,0.620551288128,0.029478540644,-0.169787183404,-0.060045044869,0.983208060265
1387,1413393954.355760335922,1413393955.355760335922,1,1,1,1,0,0,0,-0.082805156708,-0.434523522854,0.661409735680,0.039339289069,-0.166773170233,-0.057471733540,0.983532488346
1388,1413393954.405760526657,1413393955.405760526657,1,1,1,1,0,0,0,-0.083066940308,-0.466181278229,0.695004463196,-0.047120548785,0.163637891412,0.055679373443,-0.983820140362
1389,1413393954.455760478973,1413393955.455760478973,1,1,1,1,0,0,0,-0.077919006348,-0.496211707592,0.731078386307,-0.056969076395,0.161244466901,0.055565256625,-0.983700811863
1390,1413393954.505760431290,1413393955.505760431290,1,1,1,1,0,0,0,-0.068469047546,-0.523255467415,0.766119182110,-0.067829944193,0.161026149988,0.055312376469,-0.983061671257
1391,1413393954.555760383606,1413393955.555760383606,1,1,1,1,0,0,0,-0.054473400116,-0.548220753670,0.798973560333,0.080559559166,-0.162202239037,-0.056156005710,0.981859087944
1392,1413393954.605760574341,1413393955.605760574341,1,1,1,1,0,0,0,-0.039682388306,-0.566972255707,0.828993439674,0.093814820051,-0.163928359747,-0.061994884163,0.980042278767
1393,1413393954.655760288239,1413393955.655760288239,1,1,1,1,0,0,0,-0.024223804474,-0.577330470085,0.857318639755,0.103839524090,-0.166203811765,-0.070172876120,0.978094816208
1394,1413393954.705760478973,1413393955.705760478973,1,1,1,1,0,0,0,-0.008066654205,-0.581777691841,0.878889203072,-0.111624464393,0.166256830096,0.083551876247,-0.976175129414
1395,1413393954.755760431290,1413393955.755760431290,1,1,1,1,0,0,0,0.002022743225,-0.583358108997,0.898340225220,-0.116632491350,0.164899989963,0.100716345012,-0.974197626114
1396,1413393954.805760622025,1413393955.805760622025,1,1,1,1,0,0,0,0.008285522461,-0.576427936554,0.913626074791,-0.119454592466,0.162806883454,0.117929048836,-0.972274303436
1397,1413393954.855760335922,1413393955.855760335922,1,1,1,1,0,0,0,0.010151386261,-0.567778706551,0.925060510635,0.117274411023,-0.161231592298,-0.132363915443,0.970943272114
1398,1413393954.905760526657,1413393955.905760526657,1,1,1,1,0,0,0,0.007944583893,-0.554167389870,0.928364872932,-0.109476305544,0.163024663925,0.138420701027,-0.970709919930
1399,1413393954.955760478973,1413393955.955760478973,1,1,1,1,0,0,0,-0.002080917358,-0.533670544624,0.930795907974,-0.095820203424,0.170910805464,0.132294371724,-0.971651256084
1400,1413393955.005760431290,1413393956.005760431290,1,1,1,1,0,0,0,-0.017374515533,-0.501900970936,0.932695269585,-0.077048264444,0.181257322431,0.120880655944,-0.972932338715
1401,1413393955.055760383606,1413393956.055760383606,1,1,1,1,0,0,0,-0.033105850220,-0.462163895369,0.931238412857,-0.056823510677,0.192251861095,0.105926431715,-0.973955810070
1402,1413393955.105760574341,1413393956.105760574341,1,1,1,1,0,0,0,-0.049615383148,-0.425531655550,0.925133585930,-0.040700312704,0.201864838600,0.091887123883,-0.974243700504
1403,1413393955.155760288239,1413393956.155760288239,1,1,1,1,0,0,0,-0.065671920776,-0.391173422337,0.916592597961,-0.027373747900,0.210769787431,0.079979188740,-0.973873794079
1404,1413393955.205760478973,1413393956.205760478973,1,1,1,1,0,0,0,-0.081398487091,-0.360514074564,0.902914881706,-0.017151303589,0.217922300100,0.075508028269,-0.972889661789
1405,1413393955.255760431290,1413393956.255760431290,1,1,1,1,0,0,0,-0.095318317413,-0.335039108992,0.889230728149,-0.015359709039,0.223284170032,0.076328359544,-0.971638977528
1406,1413393955.305760622025,1413393956.305760622025,1,1,1,1,0,0,0,-0.108942508698,-0.310831576586,0.874948501587,-0.016953792423,0.228468224406,0.080838829279,-0.970041215420
1407,1413393955.355760335922,1413393956.355760335922,1,1,1,1,0,0,0,-0.119541168213,-0.297516673803,0.861816525459,0.022756109014,-0.234264597297,-0.083814978600,0.968285799026
1408,1413393955.405760526657,1413393956.405760526657,1,1,1,1,0,0,0,-0.128100872040,-0.283509522676,0.844362735748,-0.029714494944,0.239410445094,0.085716582835,-0.966670751572
1409,1413393955.455760478973,1413393956.455760478973,1,1,1,1,0,0,0,-0.133053302765,-0.260723143816,0.829466819763,-0.032537776977,0.244189873338,0.084507353604,-0.965490102768
1410,1413393955.505760431290,1413393956.505760431290,1,1,1,1,0,0,0,-0.134151458740,-0.232847958803,0.816086649895,-0.028822394088,0.247994080186,0.082045428455,-0.964850664139
1411,1413393955.555760383606,1413393956.555760383606,1,1,1,1,0,0,0,-0.135018348694,-0.205876976252,0.806735396385,-0.019592171535,0.250694185495,0.078306987882,-0.964695096016
1412,1413393955.605760574341,1413393956.605760574341,1,1,1,1,0,0,0,-0.132386684418,-0.179119527340,0.794354438782,-0.007983571850,0.253615409136,0.070155672729,-0.964724719524
1413,1413393955.655760288239,1413393956.655760288239,1,1,1,1,0,0,0,-0.130644798279,-0.160466417670,0.781192302704,0.003186071757,0.257214963436,0.061031103134,-0.964419782162
1414,1413393955.705760478973,1413393956.705760478973,1,1,1,1,0,0,0,-0.133264064789,-0.154719859362,0.765060067177,0.010117759928,0.263145714998,0.049351125956,-0.963439941406
1415,1413393955.755760431290,1413393956.755760431290,1,1,1,1,0,0,0,-0.135047912598,-0.157167568803,0.741852521896,0.014265962876,0.271813571453,0.036029357463,-0.961569428444
1416,1413393955.805760622025,1413393956.805760622025,1,1,1,1,0,0,0,-0.141988277435,-0.167566120625,0.726069808006,-0.013824152760,-0.282251864672,-0.023235529661,0.958959281445
1417,1413393955.855760335922,1413393956.855760335922,1,1,1,1,0,0,0,-0.148874282837,-0.187381118536,0.710042357445,-0.008872036822,-0.293742030859,-0.012614175677,0.955760300159
1418,1413393955.905760526657,1413393956.905760526657,1,1,1,1,0,0,0,-0.153038740158,-0.211029827595,0.694892168045,-0.000974963943,-0.304002553225,-0.011042387225,0.952606678009
1419,1413393955.955760478973,1413393956.955760478973,1,1,1,1,0,0,0,-0.149962425232,-0.231207996607,0.669929981232,0.004041703418,-0.310797095299,-0.021112531424,0.950233221054
1420,1413393956.005760431290,1413393957.005760431290,1,1,1,1,0,0,0,-0.149451255798,-0.242060303688,0.659681797028,-0.007771396078,0.315824180841,0.037986859679,-0.948025166988
1421,1413393956.055760383606,1413393957.055760383606,1,1,1,1,0,0,0,-0.146041870117,-0.248643547297,0.650953054428,-0.007763646077,0.320782333612,0.055846422911,-0.945473313332
1422,1413393956.105760574341,1413393957.105760574341,1,1,1,1,0,0,0,-0.140833377838,-0.251479417086,0.644601106644,0.006800136063,-0.325636982918,-0.075560867786,0.942446291447
1423,1413393956.155760288239,1413393957.155760288239,1,1,1,1,0,0,0,-0.133949041367,-0.255665957928,0.625756978989,0.005640008021,-0.330250710249,-0.092628613114,0.939320325851
1424,1413393956.205760478973,1413393957.205760478973,1,1,1,1,0,0,0,-0.124175310135,-0.255717098713,0.621320962906,0.004619196057,-0.336278617382,-0.105331480503,0.935842216015
1425,1413393956.255760431290,1413393957.255760431290,1,1,1,1,0,0,0,-0.113152265549,-0.246720418334,0.621707201004,0.000880589650,0.343909919262,0.111846663058,-0.932317376137
1426,1413393956.305760622025,1413393957.305760622025,1,1,1,1,0,0,0,-0.099227428436,-0.236586824059,0.620544195175,0.008373212069,0.352434098721,0.113611429930,-0.928876996040
1427,1413393956.355760335922,1413393957.355760335922,1,1,1,1,0,0,0,-0.082831859589,-0.227679327130,0.617023229599,-0.016255496070,-0.359835296869,-0.113401137292,0.925955951214
1428,1413393956.405760526657,1413393957.405760526657,1,1,1,1,0,0,0,-0.065546512604,-0.216318562627,0.617905378342,-0.022921752185,-0.366118609905,-0.111493587494,0.923580527306
1429,1413393956.455760478973,1413393957.455760478973,1,1,1,1,0,0,0,-0.047604799271,-0.205882489681,0.622118949890,-0.026494301856,-0.371623665094,-0.107986330986,0.921701073647
1430,1413393956.505760431290,1413393957.505760431290,1,1,1,1,0,0,0,-0.026170969009,-0.199273556471,0.618606090546,-0.026036437601,-0.373823732138,-0.106226213276,0.921028733253
1431,1413393956.555760383606,1413393957.555760383606,1,1,1,1,0,0,0,-0.003912448883,-0.197729408741,0.618451356888,0.022261789069,0.374728381634,0.105769969523,-0.920812547207
1432,1413393956.605760574341,1413393957.605760574341,1,1,1,1,0,0,0,0.019903898239,-0.197088271379,0.618325948715,0.015922173858,0.374895483255,0.106501176953,-0.920791804790
1433,1413393956.655760288239,1413393957.655760288239,1,1,1,1,0,0,0,0.046242475510,-0.192527458072,0.626938819885,-0.004752976354,-0.374490827322,-0.106159210205,0.921121239662
1434,1413393956.705760478973,1413393957.705760478973,1,1,1,1,0,0,0,0.072524785995,-0.193922355771,0.625171184540,0.010545451194,-0.374163568020,-0.107472337782,0.921053826809
1435,1413393956.755760431290,1413393957.755760431290,1,1,1,1,0,0,0,0.099340677261,-0.194092407823,0.624069690704,-0.025176145136,0.373707205057,0.110701486468,-0.920572817326
1436,1413393956.805760622025,1413393957.805760622025,1,1,1,1,0,0,0,0.127008676529,-0.186075419188,0.627435684204,-0.037128698081,0.371506124735,0.118107467890,-0.920138776302
1437,1413393956.855760335922,1413393957.855760335922,1,1,1,1,0,0,0,0.158504486084,-0.172244966030,0.632647752762,0.044222656637,-0.368272721767,-0.129796221852,0.919550120831
1438,1413393956.905760526657,1413393957.905760526657,1,1,1,1,0,0,0,0.189220428467,-0.156283527613,0.628811120987,0.047147627920,-0.362767875195,-0.143498629332,0.919556796551
1439,1413393956.955760478973,1413393957.955760478973,1,1,1,1,0,0,0,0.220419526100,-0.135785251856,0.622555255890,-0.047285124660,0.356267422438,0.159492418170,-0.919456243515
1440,1413393957.005760431290,1413393958.005760431290,1,1,1,1,0,0,0,0.248947620392,-0.117332160473,0.612648963928,-0.044115029275,0.348495572805,0.172098875046,-0.920318782330
1441,1413393957.055760383606,1413393958.055760383606,1,1,1,1,0,0,0,0.278243303299,-0.099473267794,0.602537393570,0.039599835873,-0.339328855276,-0.181465402246,0.922148704529
1442,1413393957.105760574341,1413393958.105760574341,1,1,1,1,0,0,0,0.301004290581,-0.084241330624,0.583005428314,0.036112964153,-0.329921245575,-0.181741580367,0.925644516945
1443,1413393957.155760288239,1413393958.155760288239,1,1,1,1,0,0,0,0.319654107094,-0.070632219315,0.559651374817,-0.032131075859,0.320212304592,0.176793590188,-0.930148243904
1444,1413393957.205760478973,1413393958.205760478973,1,1,1,1,0,0,0,0.332742691040,-0.059415549040,0.532576799393,-0.028530975804,0.308450341225,0.169900581241,-0.935509681702
1445,1413393957.255760431290,1413393958.255760431290,1,1,1,1,0,0,0,0.343294382095,-0.052926033735,0.502967357635,0.025632796809,-0.296302258968,-0.157831281424,0.941614210606
1446,1413393957.305760622025,1413393958.305760622025,1,1,1,1,0,0,0,0.348270058632,-0.048405915499,0.469980478287,0.021007107571,-0.282709836960,-0.143495827913,0.948178768158
1447,1413393957.355760335922,1413393958.355760335922,1,1,1,1,0,0,0,0.348558902740,-0.043897241354,0.436017036438,-0.015283276327,0.268926262856,0.125747427344,-0.954794585705
1448,1413393957.405760526657,1413393958.405760526657,1,1,1,1,0,0,0,0.345378220081,-0.040584564209,0.403311252594,0.008551251143,-0.254076153040,-0.110513255000,0.960811734200
1449,1413393957.455760478973,1413393958.455760478973,1,1,1,1,0,0,0,0.338760137558,-0.032159030437,0.371245384216,-0.000661902886,0.238021552563,0.097481273115,-0.966355383396
1450,1413393957.505760431290,1413393958.505760431290,1,1,1,1,0,0,0,0.328975737095,-0.022973328829,0.339847087860,-0.009171285667,-0.221927136183,-0.086285166442,0.971194684505
1451,1413393957.555760383606,1413393958.555760383606,1,1,1,1,0,0,0,0.320643991232,-0.015447825193,0.304637908936,-0.020806495100,-0.204739958048,-0.077638968825,0.975510597229
1452,1413393957.605760574341,1413393958.605760574341,1,1,1,1,0,0,0,0.307997792959,-0.006702125072,0.276318073273,-0.033295881003,-0.186667010188,-0.069544129074,0.979392945766
1453,1413393957.655760288239,1413393958.655760288239,1,1,1,1,0,0,0,0.293978691101,0.001899704337,0.250602483749,-0.047110166401,-0.167814746499,-0.062377292663,0.982714593410
1454,1413393957.705760478973,1413393958.705760478973,1,1,1,1,0,0,0,0.282201766968,0.010599344969,0.220218181610,-0.061051331460,-0.149208143353,-0.053571883589,0.985464274883
1455,1413393957.755760431290,1413393958.755760431290,1,1,1,1,0,0,0,0.264554589987,0.015457443893,0.202775239944,-0.066911086440,-0.130010470748,-0.043851122260,0.988279938698
1456,1413393957.805760622025,1413393958.805760622025,1,1,1,1,0,0,0,0.244667232037,0.018076315522,0.190100908279,-0.064959019423,-0.112027548254,-0.030842417851,0.991099834442
1457,1413393957.855760335922,1413393958.855760335922,1,1,1,1,0,0,0,0.224415957928,0.016969960183,0.184713363647,-0.057725638151,-0.094370357692,-0.016903925687,0.993718445301
1458,1413393957.905760526657,1413393958.905760526657,1,1,1,1,0,0,0,0.203631758690,0.016365695745,0.183172464371,-0.048118799925,-0.078191570938,-0.002616142621,0.995772957802
1459,1413393957.955760478973,1413393958.955760478973,1,1,1,1,0,0,0,0.183043122292,0.015994101763,0.187199592590,-0.037791159004,-0.063554711640,0.014308064245,0.997159957886
1460,1413393958.005760431290,1413393959.005760431290,1,1,1,1,0,0,0,0.162538290024,0.014067247510,0.196796417236,-0.024742236361,-0.051296785474,0.030883699656,0.997899115086
1461,1413393958.055760383606,1413393959.055760383606,1,1,1,1,0,0,0,0.144960045815,0.009273171425,0.208839416504,-0.011826852337,-0.041631776839,0.048579812050,0.997881293297
1462,1413393958.105760574341,1413393959.105760574341,1,1,1,1,0,0,0,0.129283785820,0.015156060457,0.230462551117,0.000439707859,-0.033510304987,0.063239999115,0.997435510159
1463,1413393958.155760288239,1413393959.155760288239,1,1,1,1,0,0,0,0.117613732815,0.024827927351,0.246858119965,0.012856332585,-0.025604113936,0.072441659868,0.996961057186
1464,1413393958.205760478973,1413393959.205760478973,1,1,1,1,0,0,0,0.109444975853,0.040052965283,0.263004541397,0.022798338905,-0.017669668421,0.075368523598,0.996738493443
1465,1413393958.255760431290,1413393959.255760431290,1,1,1,1,0,0,0,0.106662273407,0.060453385115,0.277678489685,0.028262099251,-0.007531169802,0.067153416574,0.997313916683
1466,1413393958.305760622025,1413393959.305760622025,1,1,1,1,0,0,0,0.111081361771,0.076637417078,0.300927639008,0.028001762927,0.001447603689,0.055130664259,0.998085379601
1467,1413393958.355760335922,1413393959.355760335922,1,1,1,1,0,0,0,0.116910219193,0.101470321417,0.313981533051,0.025208827108,0.009807928465,0.040080312639,0.998830258846
1468,1413393958.405760526657,1413393959.405760526657,1,1,1,1,0,0,0,0.124054074287,0.123338758945,0.326045513153,0.024303771555,0.016035215929,0.027750467882,0.999190807343
1469,1413393958.455760478973,1413393959.455760478973,1,1,1,1,0,0,0,0.131411314011,0.141885995865,0.336611986160,0.023885346949,0.020417887717,0.019353438169,0.999318838120
1470,1413393958.505760431290,1413393959.505760431290,1,1,1,1,0,0,0,0.138873100281,0.154220163822,0.348051309586,0.029716180637,0.024039575830,0.011918054894,0.999198138714
